Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",143.0268,5.0268,36.179,84.8654,10.9089,184.0,69.0,"[7.392508, 7.384826, 7.323097, 7.390209]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",146.917,6.917,46.9806,83.0348,10.909,186.0,70.0,"[7.556822, 7.559726, 7.526822, 7.58385]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",146.9962,8.9962,65.2846,81.4736,10.9112,189.0,69.0,"[7.713023, 8.00268, 7.531899, 7.745376]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",136.9208,4.9208,20.4313,48.1522,10.9358,137.0,66.0,"[13.90092, 12.41217, 13.81369, 12.43072]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",134.5331,6.5331,29.6624,52.7472,10.9424,141.0,64.0,"[11.53458, 11.63509, 11.59725, 13.24109]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",141.5932,13.5932,30.926,36.5653,10.9435,135.0,64.0,"[17.2383, 17.40356, 17.39029, 17.22897]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",140.9839,4.9839,30.5625,72.0643,10.9349,164.0,68.0,"[8.823961, 8.66488, 8.80245, 8.824177]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",144.4687,6.4687,43.5467,77.4276,10.942,168.0,69.0,"[8.050255, 8.65511, 8.002473, 7.996412]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",147.083,13.083,49.7069,58.9363,10.9425,158.0,67.0,"[10.65684, 10.82377, 10.7544, 10.73233]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",143.1233,5.1233,35.8249,84.3349,10.9345,184.0,69.0,"[7.317263, 7.371436, 7.63395, 7.418385]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",147.052,7.052,46.9518,83.2565,10.9395,190.0,70.0,"[7.594598, 7.581173, 7.503795, 7.551358]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",150.6358,12.6358,59.9921,71.3432,10.943,180.0,69.0,"[8.833885, 8.980223, 8.823008, 8.859799]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",136.8607,4.8607,20.6175,48.7395,10.9351,137.0,66.0,"[13.90116, 12.16083, 12.38352, 13.47567]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",136.2987,6.2987,29.1213,51.8313,10.9424,142.0,65.0,"[11.56552, 13.51987, 11.55846, 12.2128]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",139.6279,11.6279,31.4102,37.6204,10.9408,135.0,64.0,"[16.99874, 16.86198, 16.85169, 16.58965]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",140.9328,4.9328,30.8642,72.7748,10.9306,162.0,68.0,"[8.181243, 8.878725, 8.831229, 8.867566]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",144.5244,6.5244,43.6158,77.4416,10.9252,171.0,69.0,"[8.00748, 8.053208, 7.952988, 8.634417]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",148.7815,10.7815,49.0548,59.0458,10.9253,161.0,69.0,"[10.73967, 10.74908, 10.79686, 10.53466]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",143.0077,5.0077,36.5325,85.704,10.9088,187.0,69.0,"[7.200545, 7.331209, 7.323145, 7.346901]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",146.9125,6.9125,47.3966,83.7463,10.9093,189.0,70.0,"[7.368526, 7.533886, 7.538201, 7.530522]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",151.038,9.038,64.6563,80.4566,10.9113,188.0,71.0,"[7.953732, 8.00553, 7.703746, 7.721987]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",138.8374,4.8374,20.4158,47.3298,10.7581,136.0,67.0,"[13.86894, 13.03149, 13.31924, 12.38256]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",134.2373,6.2373,26.486,46.1785,10.7581,141.0,64.0,"[13.49368, 13.69383, 13.28573, 13.44035]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",141.6146,13.6146,30.7991,35.7888,10.758,134.0,64.0,"[17.42507, 17.51873, 17.20615, 17.4147]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",138.9192,4.9192,30.4537,70.5618,10.7581,165.0,67.0,"[9.063274, 8.261961, 9.090796, 8.867345]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",140.3611,6.3611,41.5239,72.4639,10.7581,170.0,67.0,"[7.987586, 8.885018, 8.582344, 8.902289]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",149.0437,13.0437,48.8255,56.8238,10.7581,158.0,68.0,"[10.92939, 11.1004, 10.87317, 10.91066]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",143.0604,5.0604,35.7163,82.5747,10.758,184.0,69.0,"[7.400315, 7.330047, 7.534678, 7.619414]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",144.9079,6.9079,46.7416,81.3629,10.758,189.0,69.0,"[7.627349, 7.70531, 7.531946, 7.556716]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",152.6986,12.6986,59.9932,69.8987,10.7581,180.0,70.0,"[8.963125, 9.037768, 8.783421, 8.833993]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",138.764,4.764,20.6717,47.9663,10.7581,136.0,67.0,"[12.25906, 12.17712, 13.77385, 13.69413]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",136.3925,6.3925,28.8656,50.3785,10.7581,141.0,65.0,"[11.54905, 11.57428, 12.85741, 13.43814]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",142.3537,12.3537,31.3668,36.795,10.7581,134.0,65.0,"[16.79132, 17.07256, 16.9325, 16.86611]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",140.8936,4.8936,30.8702,71.5448,10.7581,160.0,68.0,"[8.208278, 8.867477, 8.858887, 8.8639]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",144.4479,6.4479,43.3742,75.7144,10.7581,170.0,69.0,"[7.975155, 8.001954, 8.055738, 8.849411]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",148.6859,10.6859,49.2749,57.9159,10.7581,161.0,69.0,"[10.74732, 10.77868, 10.74057, 10.72096]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",144.9803,4.9803,36.2595,83.7717,10.7579,185.0,70.0,"[7.353978, 7.367776, 7.375522, 7.364985]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",146.7763,6.7763,46.7829,81.3894,10.758,186.0,70.0,"[7.589869, 7.580568, 7.608859, 7.632119]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",148.8029,8.8029,60.5063,73.1568,10.7581,190.0,70.0,"[8.580902, 8.605175, 8.635529, 8.210495]"
