Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",132.0729,4.0729,1.0064,65.2549,5.3543,175.0,64.0,"[2.082445, 2.109646, 2.14299, 2.121573]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",132.9877,4.9877,2.3614,65.459,5.3544,178.0,64.0,"[2.149502, 2.084922, 2.112571, 2.118108]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",124.9846,2.9846,0.1837,35.666,5.3542,123.0,61.0,"[3.821816, 3.88215, 4.030389, 3.801451]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",124.0228,4.0228,0.5839,37.0048,5.3548,126.0,60.0,"[3.87393, 3.615634, 3.63524, 3.850439]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",124.956,4.956,1.6949,40.5943,5.3549,126.0,60.0,"[3.370828, 3.446407, 3.403146, 3.430978]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",133.0255,3.0255,0.262,53.304,5.3543,147.0,65.0,"[2.558115, 2.575658, 2.731261, 2.530219]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",134.0568,4.0568,0.8905,54.5086,5.3547,150.0,65.0,"[2.531643, 2.515356, 2.552918, 2.566382]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",133.0015,5.0015,2.4442,57.6022,5.3548,152.0,64.0,"[2.370905, 2.506038, 2.369531, 2.374083]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",131.1853,3.1853,0.3018,61.9328,5.3542,170.0,64.0,"[2.091943, 2.317784, 2.337458, 2.1284]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",132.0814,4.0814,1.0575,65.2644,5.3547,176.0,64.0,"[2.073193, 2.133201, 2.087339, 2.143901]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",133.0331,5.0331,2.8273,65.9524,5.3548,178.0,64.0,"[2.074863, 2.066723, 2.131396, 2.12947]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",125.0868,3.0868,0.1689,36.2334,5.3542,122.0,61.0,"[3.565674, 4.031396, 3.665995, 4.029519]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",126.0198,4.0198,0.6517,39.4745,5.3542,124.0,61.0,"[3.426244, 3.36565, 3.393225, 3.851845]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",126.9586,4.9586,1.7348,40.6202,5.3543,128.0,61.0,"[3.401444, 3.384195, 3.402297, 3.453406]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",129.0284,3.0284,0.2625,54.3415,5.3542,147.0,63.0,"[2.516882, 2.523646, 2.583975, 2.572127]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",134.064,4.064,0.947,57.6479,5.3543,150.0,65.0,"[2.34353, 2.596178, 2.331575, 2.340588]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",132.975,4.975,2.5337,58.7933,5.3543,154.0,64.0,"[2.348015, 2.337231, 2.399415, 2.340043]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",131.159,3.159,0.2948,62.7249,5.3542,170.0,64.0,"[2.099288, 2.177858, 2.129349, 2.372578]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",132.1298,4.1298,1.0796,65.1347,5.3542,176.0,64.0,"[2.153039, 2.12532, 2.106411, 2.087513]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",132.9909,4.9909,2.7986,64.9445,5.3543,178.0,64.0,"[2.134896, 2.120465, 2.125914, 2.150822]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",122.9719,2.9719,0.1611,36.1811,5.3543,123.0,60.0,"[3.783192, 3.811228, 3.864795, 3.855575]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",126.0102,4.0102,0.5631,37.5598,5.3547,125.0,61.0,"[3.626834, 3.635625, 3.632686, 3.858605]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",124.978,4.978,1.4161,40.4503,5.3548,127.0,60.0,"[3.441473, 3.468256, 3.39955, 3.390483]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",131.0844,3.0844,0.2522,52.2465,5.3542,147.0,64.0,"[2.750913, 2.56113, 2.739184, 2.554296]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",134.143,4.143,0.834,54.1753,5.3547,150.0,65.0,"[2.546169, 2.613618, 2.523459, 2.545685]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",135.0216,5.0216,2.0993,58.6814,5.3548,152.0,65.0,"[2.331126, 2.354454, 2.361761, 2.396194]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",129.0533,3.0533,0.2932,62.1184,5.3542,170.0,63.0,"[2.10991, 2.076963, 2.352311, 2.309882]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",132.1137,4.1137,0.9897,64.8851,5.3548,175.0,64.0,"[2.075911, 2.139316, 2.122248, 2.149572]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",133.0111,5.0111,2.361,65.5767,5.3548,176.0,64.0,"[2.084226, 2.109882, 2.094666, 2.161862]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",125.0803,3.0803,0.1748,34.1498,5.3542,122.0,61.0,"[4.039933, 4.051731, 4.009536, 4.124373]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",126.065,4.065,0.6212,38.5637,5.3542,125.0,61.0,"[3.447639, 3.616917, 3.8382, 3.465756]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",124.9564,4.9564,1.4459,40.4838,5.3543,127.0,60.0,"[3.438399, 3.418455, 3.457895, 3.372511]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",133.1225,3.1225,0.2647,53.3925,5.3542,148.0,65.0,"[2.542476, 2.511092, 2.788211, 2.536061]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'balanced']",134.0514,4.0514,0.8807,56.7252,5.3542,151.0,65.0,"[2.570367, 2.371809, 2.30268, 2.523303]"
