Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",124.0208,2.0208,0.0459,0.0019,7.1135,101.0,61.0,"[7.494196, 7.515124, 7.44393, 7.438648]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",124.1708,2.1708,0.0649,0.002,7.3072,128.0,61.0,"[7.44223, 7.473994, 7.483166, 7.533289]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",124.6924,2.6924,0.0879,0.0021,7.3935,100.0,61.0,"[7.677704, 7.644087, 7.575438, 7.712114]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",121.8823,1.8823,0.0485,0.0015,5.4015,100.0,60.0,"[7.518658, 7.539, 7.578016, 7.502031]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",121.949,1.949,0.0658,0.0016,5.4466,100.0,60.0,"[7.459411, 7.527897, 7.419101, 7.491018]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",121.9827,1.9827,0.0868,0.0016,5.4937,101.0,60.0,"[7.472964, 7.463449, 7.416795, 8.040525]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",121.9336,1.9336,0.0469,0.0016,5.4898,102.0,60.0,"[7.549184, 7.426838, 7.495815, 7.493421]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",122.0159,2.0159,0.0648,0.0017,5.5787,121.0,60.0,"[7.442977, 7.537646, 7.471086, 7.445579]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",124.0877,2.0877,0.088,0.0017,5.6649,121.0,61.0,"[7.388663, 7.498845, 7.439144, 7.38749]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",126.0109,2.0109,0.046,0.0016,5.5807,102.0,62.0,"[7.479626, 7.536857, 7.444007, 7.465022]"
