Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",135.4124,9.4124,22.6578,38.4916,9.7765,158.0,63.0,"[15.39615, 15.74333, 15.353, 15.22824]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",136.8336,10.8336,5.75,19.3649,9.8866,120.0,63.0,"[36.29578, 37.18934, 36.70188, 36.70504]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",132.0398,12.0398,10.0212,22.4046,9.7313,122.0,60.0,"[29.05058, 29.17586, 28.62141, 28.77326]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",132.7299,12.7299,16.8993,24.4291,9.7193,124.0,60.0,"[24.9743, 24.75705, 24.84918, 24.8565]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",133.8246,11.8246,7.8098,25.5031,9.7122,131.0,61.0,"[23.6687, 23.68823, 23.83094, 23.99213]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",135.8022,11.8022,12.2795,31.3123,9.8251,136.0,62.0,"[20.07967, 20.36516, 20.24233, 19.97788]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",139.6892,11.6892,22.2436,33.1547,9.7442,141.0,64.0,"[18.01138, 17.85478, 18.07069, 17.84919]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",137.2639,11.2639,7.985,30.9741,9.8252,145.0,63.0,"[20.25108, 20.14362, 20.07721, 20.40393]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",138.8463,10.8463,13.6871,33.6726,9.7098,151.0,64.0,"[17.18558, 17.40456, 17.38325, 17.38092]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",139.2072,9.2072,22.6277,38.8691,9.7771,158.0,65.0,"[15.02687, 15.62328, 15.08285, 15.39214]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",127.9208,5.9208,6.3919,21.6463,4.4969,121.0,61.0,"[47.87631, 48.83911, 48.45277, 47.34639]"
