Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",145.4493,13.4493,41.0181,58.2774,12.6513,149.0,66.0,"[4.702604, 4.642134, 4.672285, 4.468405]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",148.0655,14.0655,86.3462,69.9061,12.6514,154.0,67.0,"[3.835193, 3.820949, 3.855828, 3.899205]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",147.0633,13.0633,29.2467,59.7134,12.6498,158.0,67.0,"[4.451311, 4.48908, 4.432547, 4.517777]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",149.4993,13.4993,55.9906,78.9571,12.6493,168.0,68.0,"[3.376034, 3.374362, 3.395672, 3.421794]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",149.2894,13.2894,109.8466,89.2682,12.6508,175.0,68.0,"[2.972187, 3.172252, 2.951703, 2.97289]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",136.2475,6.2475,95.1509,33.6501,14.3809,125.0,65.0,"[18.409, 18.35099, 18.35096, 18.36251]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",134.8705,6.8705,189.7265,44.9959,14.3808,129.0,64.0,"[13.72525, 13.76745, 13.75213, 13.70266]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",137.5856,7.5856,306.8311,53.9616,14.3808,131.0,65.0,"[11.42973, 11.47019, 11.45224, 11.46617]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",142.1087,6.1087,187.4099,66.2812,14.3808,146.0,68.0,"[9.329215, 9.320779, 9.350358, 9.301799]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",146.7453,6.7453,360.9762,85.6078,14.3807,153.0,70.0,"[7.192587, 7.193804, 7.243023, 7.251939]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",147.4935,7.4935,571.8394,100.5562,14.3806,159.0,70.0,"[6.181972, 6.140383, 6.126832, 6.139119]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",148.1073,6.1073,263.0666,93.026,14.3807,166.0,71.0,"[6.604649, 6.53581, 6.595441, 6.615423]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",150.782,6.782,507.2911,120.2925,14.3809,176.0,72.0,"[5.071916, 5.097909, 5.137715, 5.127992]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",153.399,7.399,779.9603,137.2508,14.3804,184.0,73.0,"[4.43714, 4.686037, 4.412596, 4.479249]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",142.2334,6.2334,95.4303,33.7489,14.3809,127.0,68.0,"[18.34471, 18.36028, 18.40925, 18.14422]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",138.8848,6.8848,191.0175,45.3029,14.3808,129.0,66.0,"[13.57334, 13.73873, 13.72233, 13.54076]"
