Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",135.6605,3.6605,1.4797,41.3385,10.3321,122.0,66.0,"[9.06382, 10.32325, 9.100869, 10.16308]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",134.1872,4.1872,2.7473,39.7799,10.3321,123.0,65.0,"[9.950208, 9.926366, 10.17785, 10.11095]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",137.079,3.079,0.9743,54.0377,10.3321,134.0,67.0,"[7.410194, 7.238057, 7.407775, 7.511776]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",139.8865,3.8865,1.8974,48.6937,10.3321,136.0,68.0,"[8.080887, 8.277107, 8.468582, 7.986253]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",142.468,4.468,3.6746,45.4088,10.3321,138.0,69.0,"[8.69836, 8.716661, 8.863549, 8.907983]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",145.3454,3.3454,0.9779,58.9008,10.3321,149.0,71.0,"[6.768035, 6.819175, 6.734122, 6.805228]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",148.0458,4.0458,1.936,55.7682,10.3322,151.0,72.0,"[7.387911, 6.926812, 6.716453, 7.618987]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",150.6071,4.6071,4.2471,53.5404,10.3321,158.0,73.0,"[7.41537, 7.37636, 7.625359, 7.425528]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",141.0509,3.0509,0.5564,28.9077,10.3321,121.0,69.0,"[14.6957, 12.69398, 12.84193, 15.03999]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",133.5779,3.5779,1.4578,42.5868,10.3321,122.0,65.0,"[9.15403, 9.267707, 9.991467, 9.104873]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",134.4149,4.4149,2.353,36.7159,10.3321,120.0,65.0,"[10.82131, 10.83501, 10.83443, 11.02641]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",137.1703,3.1703,1.0257,52.4722,10.3321,134.0,67.0,"[8.081533, 7.38274, 7.19173, 7.793984]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'balanced']",140.2623,4.2623,1.4319,40.6093,10.3321,134.0,68.0,"[10.40633, 9.683011, 9.099254, 10.1565]"
