Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",137.7111,5.7111,1.0983,0.2335,8.0883,128.0,66.0,"[5.2423, 5.101419, 5.026188, 4.891371]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",137.3039,5.3039,0.851,0.1822,7.4169,134.0,66.0,"[5.027755, 4.637064, 5.20687, 5.459442]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",139.6637,5.6637,1.8007,0.2371,8.3356,139.0,67.0,"[5.272544, 5.597663, 5.43183, 5.658638]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",141.9284,5.9284,1.384,0.3061,8.9573,142.0,68.0,"[5.24013, 5.853186, 5.424521, 5.484972]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",134.9475,4.9475,0.6406,0.0956,5.2479,112.0,65.0,"[4.396024, 4.435788, 4.612674, 4.60584]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",131.4229,5.4229,1.231,0.1201,6.0086,114.0,63.0,"[4.381125, 4.648581, 4.644654, 4.864594]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",131.6468,5.6468,1.967,0.1385,6.6161,114.0,63.0,"[5.073857, 4.812596, 4.798834, 5.012949]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",133.0081,5.0081,1.0003,0.1363,6.6135,123.0,64.0,"[5.016372, 4.840433, 5.316414, 4.834523]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",135.6658,5.6658,2.0092,0.1775,7.5193,127.0,65.0,"[4.993225, 5.463526, 5.448085, 5.092182]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",137.7479,5.7479,3.3544,0.2183,8.1679,128.0,66.0,"[5.616925, 5.152907, 5.628261, 5.266212]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",137.162,5.162,1.2928,0.1703,7.5194,134.0,66.0,"[5.031444, 5.267691, 5.854749, 5.630801]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",139.6736,5.6736,2.6326,0.2261,8.4096,140.0,67.0,"[5.701738, 5.434633, 6.018248, 5.849304]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",141.9908,5.9908,5.1938,0.2809,9.026,142.0,68.0,"[5.797942, 6.704989, 5.614064, 5.839345]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",136.8658,4.8658,0.4457,0.1014,5.2469,112.0,66.0,"[4.211363, 3.93251, 4.400584, 4.471338]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",131.3347,5.3347,0.7746,0.1181,6.0075,114.0,63.0,"[4.593827, 4.822446, 4.595975, 4.843443]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",129.6158,5.6158,0.6206,0.1402,6.6128,114.0,62.0,"[4.841295, 4.910269, 4.638619, 5.053801]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",133.0437,5.0437,0.6532,0.1453,6.6114,122.0,64.0,"[4.809345, 4.430645, 4.880832, 4.640326]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",135.532,5.532,1.3611,0.1858,7.5175,126.0,65.0,"[5.074511, 5.104322, 5.03012, 4.836008]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",137.717,5.717,1.055,0.2376,8.1636,129.0,66.0,"[5.02644, 5.011615, 4.86322, 4.983667]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",137.2266,5.2266,0.8506,0.1829,7.4975,133.0,66.0,"[5.229699, 4.603219, 5.19662, 5.194396]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",139.7133,5.7133,1.8879,0.2505,8.4091,139.0,67.0,"[5.053762, 5.078545, 5.429767, 5.202315]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",141.8629,5.8629,1.4097,0.3098,9.0241,142.0,68.0,"[5.196553, 5.638229, 5.630326, 5.252426]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",136.9456,4.9456,0.6758,0.1009,5.1694,112.0,66.0,"[4.383654, 4.4416, 4.363769, 3.974615]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",133.4742,5.4742,1.2188,0.1141,5.9254,113.0,64.0,"[4.812063, 4.658434, 4.999646, 5.091746]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",131.7265,5.7265,1.9954,0.1398,6.5355,116.0,63.0,"[5.082263, 4.861981, 5.010151, 4.61427]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",133.1102,5.1102,0.9364,0.1387,6.5297,123.0,64.0,"[5.232485, 4.649874, 4.577076, 5.238703]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",137.5871,5.5871,1.9973,0.1871,7.4391,127.0,66.0,"[5.246897, 4.895081, 4.80521, 5.009852]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",137.8053,5.8053,3.2831,0.2145,8.1114,128.0,66.0,"[5.755831, 5.615374, 5.502849, 5.252709]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",137.3289,5.3289,1.2695,0.1681,7.419,133.0,66.0,"[5.22941, 5.498707, 5.456401, 5.864234]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",141.7825,5.7825,2.6232,0.2339,8.3361,140.0,68.0,"[5.625684, 5.825506, 5.197234, 5.609526]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",141.8203,5.8203,5.4479,0.2849,8.9709,142.0,68.0,"[5.694489, 6.453267, 5.817201, 5.707942]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",134.765,4.765,0.4388,0.1027,5.1685,112.0,65.0,"[4.243483, 4.009969, 4.619857, 3.984496]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",131.5353,5.5353,0.7825,0.1175,5.9237,113.0,63.0,"[4.848587, 4.657386, 4.617644, 4.863565]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",131.6027,5.6027,0.6937,0.1389,6.5296,113.0,63.0,"[4.801875, 5.026986, 4.999328, 4.840782]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",133.0435,5.0435,0.6469,0.1453,6.5284,124.0,64.0,"[4.684309, 4.793112, 4.714558, 4.608411]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",135.3885,5.3885,1.3955,0.1949,7.4375,128.0,65.0,"[4.808203, 4.663811, 4.804776, 4.871508]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",135.7235,5.7235,1.064,0.2332,8.088,129.0,65.0,"[5.056015, 5.267064, 4.97958, 4.983414]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",137.2016,5.2016,0.8785,0.1867,7.4168,134.0,66.0,"[4.859707, 4.905005, 5.251863, 4.825808]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",139.6146,5.6146,1.7741,0.2429,8.3381,140.0,67.0,"[5.268353, 5.678672, 5.057759, 5.4343]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",141.9554,5.9554,1.4888,0.319,8.957,141.0,68.0,"[5.186097, 5.651499, 5.251125, 5.018001]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",136.8376,4.8376,0.6516,0.0971,5.248,112.0,66.0,"[4.215541, 4.252878, 4.641526, 4.667488]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",133.4462,5.4462,1.2304,0.1199,6.0074,115.0,64.0,"[4.405316, 4.646683, 4.680563, 4.839408]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",129.6199,5.6199,1.8419,0.1369,6.6156,114.0,62.0,"[5.266122, 4.847598, 4.801288, 5.012193]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",133.0852,5.0852,0.9489,0.1385,6.6133,122.0,64.0,"[5.303588, 5.012061, 4.670641, 4.693239]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",135.5024,5.5024,1.9593,0.1746,7.5198,127.0,65.0,"[4.880081, 5.29702, 5.651895, 5.518266]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",137.7107,5.7107,3.367,0.2208,8.1822,129.0,66.0,"[5.278521, 5.621279, 5.269424, 5.288633]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",137.3276,5.3276,1.3286,0.1749,7.4991,133.0,66.0,"[5.046031, 5.461847, 5.640325, 5.010362]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",139.7889,5.7889,2.543,0.2199,8.4098,140.0,67.0,"[6.05288, 5.909048, 5.884713, 5.809493]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",141.7884,5.7884,5.2778,0.2816,9.068,143.0,68.0,"[5.849207, 6.234442, 6.062818, 5.862613]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",134.9191,4.9191,0.4066,0.1002,5.2469,112.0,65.0,"[4.201212, 4.192566, 4.175883, 4.649228]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",131.3148,5.3148,0.8046,0.1172,6.0068,116.0,63.0,"[4.857385, 4.674447, 4.816002, 4.649169]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",129.6187,5.6187,0.7056,0.1419,6.6127,113.0,62.0,"[4.621946, 4.825183, 4.906475, 4.860795]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",131.0878,5.0878,0.6131,0.1447,6.6122,122.0,63.0,"[4.876794, 4.578044, 4.668718, 4.714292]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'balanced']",135.5211,5.5211,1.376,0.1875,7.5174,126.0,65.0,"[5.015769, 5.029413, 4.984408, 4.835052]"
