Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",123.2312,3.2312,0.0894,0.9299,3.4524,107.0,60.0,"[7.991803, 8.06755, 7.983674, 7.827825]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",121.7219,3.7219,0.0869,0.7312,3.4524,117.0,59.0,"[9.664167, 10.32468, 10.21708, 10.32574]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",124.7047,4.7047,0.1342,0.8588,3.4524,117.0,60.0,"[8.756514, 8.419639, 8.971636, 8.362051]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",121.7807,3.7807,0.0657,0.6413,3.4523,106.0,59.0,"[11.37862, 10.74275, 11.39743, 12.28693]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",122.6936,4.6936,0.1099,0.8002,3.4524,125.0,59.0,"[8.978093, 9.632423, 8.960199, 9.307077]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",122.645,4.645,0.1399,0.8247,3.4525,133.0,59.0,"[9.184754, 9.023177, 9.018007, 8.7169]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",121.0592,3.0592,0.0813,0.9177,3.4457,103.0,59.0,"[8.14633, 7.676296, 8.125345, 8.211467]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",123.3856,3.3856,0.1051,0.9353,3.4459,106.0,60.0,"[7.763194, 7.998735, 7.807516, 7.988919]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",121.4215,3.4215,0.1247,0.9579,3.4461,105.0,59.0,"[7.740584, 7.780791, 7.734982, 7.557317]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",123.2607,3.2607,0.0894,0.9258,3.4459,107.0,60.0,"[7.945459, 8.066802, 7.87589, 7.991499]"
