Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",144.1671,4.1671,10.3668,46.9432,3.1945,133.0,70.0,"[8.454084, 8.541783, 8.407191, 8.555013]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",150.8779,2.8779,8.062,60.8859,3.1945,155.0,74.0,"[6.570959, 6.569036, 6.525377, 6.516382]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",153.6328,3.6328,12.0647,74.3111,3.1947,159.0,75.0,"[5.728566, 5.53199, 5.080885, 5.112039]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",156.268,4.268,18.1485,81.2924,3.1949,163.0,76.0,"[4.904359, 4.873145, 4.876124, 4.959109]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",156.9689,2.9689,11.2216,84.385,3.1947,180.0,77.0,"[4.635851, 4.639643, 4.730173, 4.720666]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",157.7476,3.7476,15.2162,92.7133,3.1951,187.0,77.0,"[4.248831, 4.263781, 4.29134, 4.292719]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",160.4587,4.4587,22.8838,101.2727,3.1954,190.0,78.0,"[3.878666, 4.107433, 3.876477, 3.883363]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",150.8284,2.8284,4.3269,32.7643,3.1943,130.0,74.0,"[10.94745, 12.51172, 12.73108, 12.45914]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",145.4919,3.4919,6.4111,39.6116,3.1944,132.0,71.0,"[9.622647, 9.406662, 10.70437, 10.50782]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",144.1699,4.1699,10.29,46.6306,3.1945,133.0,70.0,"[8.52481, 8.590668, 8.555886, 8.514305]"
