Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",156.2553,4.2553,33.1994,23.1387,2.6394,150.0,76.0,"[15.62564, 16.75269, 16.52999, 15.67522]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",160.9604,4.9604,43.7709,22.2748,2.6395,153.0,78.0,"[16.66667, 16.98422, 16.87129, 16.56855]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",165.7151,3.7151,21.1464,24.7923,2.6391,161.0,81.0,"[14.96273, 14.54674, 14.85832, 14.92943]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",168.4026,4.4026,30.593,23.1006,2.639,166.0,82.0,"[16.65627, 15.79276, 15.49698, 15.69238]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",170.9841,4.9841,41.0427,22.3196,2.639,171.0,83.0,"[16.78212, 17.06494, 16.54269, 16.55355]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",159.2139,3.2139,14.1301,14.5393,2.6247,130.0,78.0,"[26.45883, 24.18593, 27.0399, 24.31871]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",151.6285,3.6285,19.2092,12.549,2.6384,129.0,74.0,"[29.95404, 29.73479, 29.97851, 29.32186]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",151.0567,5.0567,42.8222,17.687,2.6417,130.0,73.0,"[21.23443, 21.26826, 21.15007, 20.91246]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",153.5302,3.5302,23.4515,24.1216,2.6419,145.0,75.0,"[16.02999, 15.50705, 15.26436, 15.21076]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",156.4917,4.4917,32.8898,20.4841,2.6419,147.0,76.0,"[17.73875, 18.8299, 17.56301, 18.89079]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",157.2189,5.2189,43.244,17.7537,2.6417,150.0,76.0,"[21.21009, 21.11817, 21.07, 20.84863]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",161.8935,3.8935,23.6836,24.2897,2.6419,161.0,79.0,"[15.71276, 14.13618, 15.80908, 15.92469]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",166.7654,4.7654,30.9685,19.3812,2.6419,164.0,81.0,"[19.12077, 18.77476, 19.57697, 19.7069]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",169.2846,5.2846,43.0311,17.5121,2.6418,169.0,82.0,"[21.19684, 21.39203, 21.01784, 21.8049]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",157.223,3.223,13.8669,14.4272,2.5564,130.0,77.0,"[24.98837, 25.05807, 25.62499, 24.44675]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",151.6748,3.6748,20.4518,12.8496,2.5696,130.0,74.0,"[27.2513, 27.79922, 30.84847, 27.27619]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",153.0466,5.0466,42.4351,17.8818,2.5724,131.0,74.0,"[20.36339, 20.6622, 20.30563, 20.11665]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",153.5296,3.5296,22.1361,23.0917,2.5726,145.0,75.0,"[15.79141, 15.36061, 15.87214, 16.05253]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",158.3134,4.3134,33.9197,23.1007,2.5712,151.0,77.0,"[15.42595, 15.44363, 15.80297, 16.34624]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",158.9633,4.9633,44.46,22.0894,2.5713,152.0,77.0,"[16.62138, 16.41385, 16.42323, 16.44749]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",163.7452,3.7452,21.0323,24.0508,2.5709,161.0,80.0,"[14.87608, 14.96725, 14.89241, 14.81064]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",166.4548,4.4548,31.0159,22.8446,2.5707,165.0,81.0,"[15.77981, 15.74273, 15.65217, 15.51113]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",170.9908,4.9908,41.7321,22.1141,2.5708,171.0,83.0,"[16.54846, 16.766, 16.22161, 16.28396]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",161.086,3.086,14.2632,14.3481,2.5566,130.0,79.0,"[23.84495, 26.2798, 23.83731, 26.71782]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",151.6329,3.6329,19.4337,12.3388,2.5701,130.0,74.0,"[29.5783, 29.52656, 29.53533, 29.23945]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",153.0704,5.0704,42.7544,17.2481,2.5735,131.0,74.0,"[21.02676, 21.1815, 21.06413, 21.20249]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",155.53,3.53,23.1526,23.2524,2.574,146.0,76.0,"[15.62248, 15.14097, 15.82977, 16.08024]"
