Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",180.1636,16.1636,6.2228,8.0162,2.1718,168.0,82.0,"[22.42306, 22.16545, 22.65125, 22.77938]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",182.4473,16.4473,15.7037,10.1323,2.1897,182.0,83.0,"[18.22465, 19.49512, 18.01179, 18.0487]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",178.4472,20.4472,0.7923,1.9255,2.1262,130.0,79.0,"[87.14044, 84.91923, 90.784, 87.61543]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",167.2037,19.2037,1.9691,2.5308,2.1329,129.0,74.0,"[72.43804, 66.06678, 61.53802, 69.45917]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",170.5243,24.5243,5.3309,3.3802,2.1397,130.0,73.0,"[50.61671, 51.52624, 50.6834, 51.11855]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",167.522,15.522,1.6233,4.0837,2.1397,141.0,76.0,"[43.8895, 42.44017, 40.93614, 41.54824]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",173.4326,19.4326,4.3038,5.5343,2.1527,153.0,77.0,"[31.40727, 30.39808, 31.83323, 33.54859]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",176.7155,20.7155,10.9766,7.0467,2.1655,151.0,78.0,"[25.36745, 25.76637, 25.3907, 25.44107]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",176.8734,14.8734,2.3745,5.9391,2.1524,160.0,81.0,"[30.01369, 28.94937, 29.18366, 29.26487]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",180.9158,14.9158,6.144,7.984,2.1714,177.0,83.0,"[22.0069, 22.83924, 22.69689, 22.77968]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",182.2578,16.2578,15.3468,9.8891,2.1897,172.0,83.0,"[18.6314, 19.86255, 18.463, 18.6378]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",177.2853,19.2853,0.9324,2.6444,3.0383,131.0,79.0,"[91.48324, 90.46393, 87.88552, 96.10395]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",164.6182,16.6182,2.4203,3.4636,3.0379,128.0,74.0,"[64.10598, 74.52378, 66.81494, 76.0004]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",172.5039,26.5039,6.4176,4.4971,3.0377,128.0,73.0,"[54.19748, 54.80364, 54.94742, 54.42686]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",164.9881,14.9881,1.9846,5.5836,3.0379,146.0,75.0,"[40.96346, 45.39381, 44.58175, 44.95964]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",171.7952,17.7952,5.3628,7.6748,3.0374,152.0,77.0,"[31.43407, 33.59208, 33.35246, 31.46502]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",177.4278,21.4278,12.9082,9.1589,3.037,154.0,78.0,"[27.46029, 27.68679, 27.60656, 27.63414]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",173.5345,13.5345,2.9241,8.2376,3.0375,161.0,80.0,"[28.98166, 31.78137, 29.23365, 29.92874]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",178.4733,14.4733,7.2934,10.378,3.0369,174.0,82.0,"[23.72605, 25.03113, 25.10701, 23.6882]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",183.3534,17.3534,18.5894,13.3113,3.0363,181.0,83.0,"[19.09426, 20.53576, 19.27604, 19.21572]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",174.9028,16.9028,0.9383,2.6334,3.0383,130.0,79.0,"[91.4561, 95.48059, 92.8358, 87.68899]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",166.8685,22.8685,2.5554,3.6571,3.0379,128.0,72.0,"[68.25146, 66.52985, 66.9724, 64.80284]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",172.385,26.385,6.4056,4.5716,3.0377,129.0,73.0,"[53.69277, 53.97061, 53.58389, 53.57032]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",166.6974,16.6974,2.0099,5.6335,3.0379,138.0,75.0,"[42.88074, 43.05724, 45.79475, 42.60815]"
